Item:626210124; Precio:169173; Cant:4
Item:323210792; Precio:28165; Cant:0
Item:323210793; Precio:28165; Cant:0
Item:323210794; Precio:28165; Cant:0
Item:323210795; Precio:28165; Cant:0
Item:323210796; Precio:32836; Cant:0
Item:353500508; Precio:51094; Cant:0
Item:353500509; Precio:43827; Cant:0
Item:353500510; Precio:45871; Cant:0
Item:353500512; Precio:25352; Cant:0
Item:353500513; Precio:24223; Cant:0
Item:353500522; Precio:14533; Cant:0
Item:323210797; Precio:26664; Cant:0
Item:323210798; Precio:26664; Cant:0
Item:323210799; Precio:22532; Cant:0
Item:323210800; Precio:22532; Cant:0
Item:323210801; Precio:22532; Cant:0
Item:323210802; Precio:22532; Cant:0
Item:323210804; Precio:22532; Cant:0
Item:323210805; Precio:26664; Cant:0
Item:323210818; Precio:16169; Cant:0
Item:323210879; Precio:22986; Cant:0
Item:323210880; Precio:19716; Cant:0
Item:323210881; Precio:19716; Cant:0
Item:323210882; Precio:22986; Cant:0
Item:323210883; Precio:19716; Cant:0
Item:323210884; Precio:19716; Cant:0
Item:323210885; Precio:19716; Cant:0
Item:323210886; Precio:22986; Cant:0
Item:323210888; Precio:11266; Cant:0
Item:323210889; Precio:13133; Cant:5
Item:323210890; Precio:11266; Cant:0
Item:323210891; Precio:11266; Cant:0
Item:323210892; Precio:11266; Cant:0
Item:323210893; Precio:13133; Cant:4
Item:323210894; Precio:13133; Cant:5
Item:323210895; Precio:47881; Cant:0
Item:323210896; Precio:47881; Cant:0
Item:323210897; Precio:56609; Cant:0
Item:323210898; Precio:47881; Cant:0
Item:323210899; Precio:47881; Cant:0
Item:323210900; Precio:47881; Cant:0
Item:323210902; Precio:56609; Cant:0
Item:323210903; Precio:56609; Cant:0
Item:323210905; Precio:30982; Cant:0
Item:323210906; Precio:36646; Cant:0
Item:323210907; Precio:30982; Cant:0
Item:323210908; Precio:30982; Cant:0
Item:323210909; Precio:30982; Cant:0
Item:323210911; Precio:30982; Cant:0
Item:323210912; Precio:30982; Cant:0
Item:323210914; Precio:16419; Cant:0
Item:323210915; Precio:14083; Cant:0
Item:323210916; Precio:16419; Cant:0
Item:323210917; Precio:16419; Cant:0
Item:323210918; Precio:14083; Cant:0
Item:323210919; Precio:14083; Cant:0
Item:323210920; Precio:16419; Cant:0
Item:323210921; Precio:12619; Cant:0
Item:323210926; Precio:14083; Cant:0
Item:323210927; Precio:14083; Cant:0
Item:323210928; Precio:16681; Cant:0
Item:323210929; Precio:14083; Cant:0
Item:323210930; Precio:14083; Cant:0
Item:323210932; Precio:14083; Cant:0
Item:323210933; Precio:16681; Cant:0
Item:323210984; Precio:16899; Cant:0
Item:323210985; Precio:16899; Cant:0
Item:323210986; Precio:19965; Cant:0
Item:323210987; Precio:19965; Cant:0
Item:323210988; Precio:19965; Cant:0
Item:323210989; Precio:16899; Cant:0
Item:323210991; Precio:16899; Cant:0
Item:323210992; Precio:16899; Cant:0
Item:323211070; Precio:56332; Cant:0
Item:323211071; Precio:56332; Cant:3
Item:323211072; Precio:65672; Cant:0
Item:323211073; Precio:65672; Cant:6
Item:323211074; Precio:56332; Cant:0
Item:323211075; Precio:56332; Cant:0
Item:323211076; Precio:56332; Cant:0
Item:323211077; Precio:45066; Cant:0
Item:323211078; Precio:45066; Cant:0
Item:323211079; Precio:45066; Cant:0
Item:323211080; Precio:53326; Cant:3
Item:323211081; Precio:45066; Cant:0
Item:323211082; Precio:45066; Cant:0
Item:323211084; Precio:45066; Cant:0
Item:323211085; Precio:45066; Cant:0
Item:353500529; Precio:14533; Cant:0
Item:323211216; Precio:22532; Cant:0
Item:323211217; Precio:28165; Cant:0
Item:323211218; Precio:28165; Cant:0
Item:323211219; Precio:47881; Cant:0
Item:323211220; Precio:28165; Cant:4
Item:323211221; Precio:30982; Cant:0
Item:323211222; Precio:30982; Cant:0
Item:323211223; Precio:28165; Cant:0
Item:323211224; Precio:56332; Cant:6
Item:323211225; Precio:14083; Cant:0
Item:323211226; Precio:16899; Cant:4
Item:323211227; Precio:16899; Cant:0
Item:323211228; Precio:25349; Cant:11
Item:323211229; Precio:19716; Cant:0
Item:323211230; Precio:36615; Cant:0
Item:323211237; Precio:32544; Cant:0
Item:323211238; Precio:27560; Cant:0
Item:323211240; Precio:34044; Cant:0
Item:323240053; Precio:20279; Cant:0
Item:323240054; Precio:21736; Cant:0
Item:323240055; Precio:22335; Cant:6
Item:323240056; Precio:21736; Cant:0
Item:323240057; Precio:20279; Cant:9
Item:323240060; Precio:21968; Cant:7
Item:323240063; Precio:22335; Cant:9
Item:323240064; Precio:21968; Cant:8
Item:333300928; Precio:53853; Cant:0
Item:323220647; Precio:61106; Cant:0
Item:323220648; Precio:69213; Cant:0
Item:323220649; Precio:58221; Cant:0
Item:323220650; Precio:61854; Cant:11
Item:323220651; Precio:80302; Cant:0
Item:323220652; Precio:80302; Cant:3
Item:303050319; Precio:33301; Cant:0
Item:303050320; Precio:16930; Cant:74
Item:343410266; Precio:20807; Cant:3
Item:323230012; Precio:33782; Cant:5
Item:5858658605860000288; Precio:17716; Cant:61
Item:2121121170003; Precio:46700; Cant:0
Item:2121121170004; Precio:92497; Cant:0
Item:2121121170005; Precio:138593; Cant:7
Item:303020212; Precio:135785; Cant:4
Item:323220675; Precio:80832; Cant:0
Item:323220676; Precio:85877; Cant:6
Item:323220678; Precio:79025; Cant:0
Item:343420021; Precio:88133; Cant:4
Item:343420022; Precio:40350; Cant:7
Item:343400076; Precio:26546; Cant:9
Item:343400077; Precio:37296; Cant:11
Item:313130053; Precio:32350; Cant:0
Item:303050321; Precio:385549; Cant:6
Item:313100232; Precio:54220; Cant:11
Item:303020253; Precio:146270; Cant:4
Item:303020254; Precio:146270; Cant:0
Item:303020255; Precio:61342; Cant:0
Item:303020256; Precio:61342; Cant:0
Item:303020257; Precio:81764; Cant:0
Item:303020258; Precio:81764; Cant:8
Item:323220679; Precio:65743; Cant:0
Item:323220680; Precio:72369; Cant:0
Item:323220681; Precio:47226; Cant:0
Item:323220682; Precio:49223; Cant:0
Item:323220683; Precio:52296; Cant:0
Item:323220684; Precio:49223; Cant:0
Item:323220685; Precio:59093; Cant:0
Item:323220686; Precio:59093; Cant:0
Item:323220687; Precio:62781; Cant:0
Item:323220688; Precio:79405; Cant:0
Item:323220689; Precio:92100; Cant:0
Item:323220690; Precio:67164; Cant:0
Item:333310325; Precio:9820; Cant:0
Item:333310326; Precio:10484; Cant:5
Item:333310327; Precio:24155; Cant:12
Item:333310328; Precio:14600; Cant:5
Item:333300935; Precio:15794; Cant:0
Item:333300937; Precio:27283; Cant:0
Item:333300938; Precio:15867; Cant:0
Item:333310329; Precio:12181; Cant:0
Item:323220691; Precio:36571; Cant:0
Item:323220692; Precio:68338; Cant:0
Item:323220693; Precio:71144; Cant:4
Item:323220694; Precio:49972; Cant:0
Item:323220695; Precio:49972; Cant:0
Item:323220696; Precio:49972; Cant:0
Item:323220697; Precio:58933; Cant:0
Item:323220698; Precio:55470; Cant:0
Item:323220699; Precio:55470; Cant:0
Item:323220700; Precio:60467; Cant:0
Item:323220701; Precio:60467; Cant:0
Item:323220702; Precio:64240; Cant:0
Item:323220703; Precio:53596; Cant:0
Item:323220704; Precio:53596; Cant:0
Item:323220705; Precio:56941; Cant:0
Item:626200146; Precio:15571; Cant:274
Item:626200147; Precio:15574; Cant:285
Item:626200148; Precio:15574; Cant:469
Item:626200149; Precio:15574; Cant:194
Item:626200150; Precio:15571; Cant:280
Item:626200158; Precio:5111; Cant:272
Item:626200161; Precio:5111; Cant:298
Item:626200162; Precio:5111; Cant:11
Item:626200163; Precio:6055; Cant:27
Item:626200165; Precio:8137; Cant:0
Item:626200166; Precio:8137; Cant:104
Item:626200168; Precio:8137; Cant:158
Item:626200172; Precio:7960; Cant:241
Item:626200176; Precio:7983; Cant:0
Item:626200177; Precio:10614; Cant:0
Item:626200180; Precio:4603; Cant:100
Item:626200181; Precio:5847; Cant:169
Item:626200182; Precio:4223; Cant:0
Item:626200191; Precio:6311; Cant:0
Item:626200192; Precio:15574; Cant:143
Item:2626026010021; Precio:90301; Cant:0
Item:2626026010022; Precio:96574; Cant:0
Item:2626026010023; Precio:63334; Cant:0
Item:2626026010024; Precio:63334; Cant:8
Item:2626026010025; Precio:63334; Cant:0
Item:2525025020007; Precio:691999; Cant:22
Item:323220709; Precio:68081; Cant:0
Item:323220710; Precio:75325; Cant:0
Item:353520029; Precio:82294; Cant:5
Item:353520030; Precio:138475; Cant:12
Item:333300948; Precio:22321; Cant:11
Item:333300949; Precio:29215; Cant:11
Item:333300950; Precio:54938; Cant:12
Item:333300951; Precio:22321; Cant:17
Item:323220716; Precio:32030; Cant:3
Item:323220720; Precio:45517; Cant:8
Item:5858658605860000300; Precio:58493; Cant:0
Item:5858658605860000301; Precio:25722; Cant:0
Item:5858658605860000302; Precio:48057; Cant:0
Item:5858658605860000303; Precio:77281; Cant:0
Item:5151251225122010002; Precio:9137; Cant:0
Item:5151251215121170001; Precio:28570; Cant:44
Item:5151251215121170002; Precio:32448; Cant:68
Item:5151251215121170003; Precio:36325; Cant:111
Item:5151251215121170004; Precio:41324; Cant:31
Item:333300956; Precio:56191; Cant:7
Item:333300959; Precio:44155; Cant:0
Item:353510838; Precio:14670; Cant:10
Item:353510839; Precio:15662; Cant:8
Item:353510840; Precio:17114; Cant:12
Item:353510841; Precio:20021; Cant:11
Item:353510842; Precio:4681; Cant:0
Item:353510843; Precio:4928; Cant:0
Item:353510844; Precio:6272; Cant:0
Item:323211246; Precio:31694; Cant:0
Item:333300964; Precio:33765; Cant:0
Item:333300966; Precio:30678; Cant:8
Item:323211247; Precio:11303; Cant:7
Item:111100827; Precio:76374; Cant:41
Item:111100828; Precio:65107; Cant:116
Item:111100829; Precio:71040; Cant:70
Item:5757457435743000032; Precio:64507; Cant:37
Item:323211251; Precio:24791; Cant:0
Item:323211252; Precio:26279; Cant:5
Item:323211253; Precio:24791; Cant:0
Item:323211256; Precio:12614; Cant:0
Item:323211257; Precio:14085; Cant:7
Item:323211258; Precio:15767; Cant:8
Item:323211260; Precio:34688; Cant:6
Item:323220726; Precio:42046; Cant:6
Item:323220727; Precio:56227; Cant:6
Item:323220728; Precio:33742; Cant:7
Item:323220731; Precio:41415; Cant:6
Item:323220732; Precio:51368; Cant:10
Item:5757357315731000061; Precio:25443; Cant:33
Item:353500530; Precio:5909; Cant:387
Item:5151251215121010064; Precio:12632; Cant:267
Item:5151251215121010065; Precio:12632; Cant:264
Item:5151251215121010066; Precio:13910; Cant:292
Item:5151251215121010067; Precio:19455; Cant:138
Item:5151251215121010068; Precio:20883; Cant:37
Item:0404204260004; Precio:220000; Cant:0
Item:5858658605860000316; Precio:54324; Cant:248
Item:333300976; Precio:37944; Cant:0
Item:333300977; Precio:18388; Cant:3
Item:333300978; Precio:63226; Cant:9
Item:333300979; Precio:35012; Cant:10
Item:333300980; Precio:38598; Cant:0
Item:333310331; Precio:18388; Cant:7
Item:333310332; Precio:15364; Cant:12
Item:333310333; Precio:15364; Cant:7
Item:333310335; Precio:12343; Cant:41
Item:333300981; Precio:26414; Cant:0
Item:5858658605860000332; Precio:18268; Cant:130
Item:5959359305930010007; Precio:39962; Cant:110
Item:333300984; Precio:39148; Cant:8
Item:333300985; Precio:72169; Cant:4
Item:333300986; Precio:50192; Cant:9
Item:333310337; Precio:22543; Cant:13
Item:333310338; Precio:15112; Cant:13
Item:333310339; Precio:11461; Cant:8
Item:333310340; Precio:54912; Cant:10
Item:333310341; Precio:36651; Cant:9
Item:333310342; Precio:31274; Cant:0
Item:333310343; Precio:34567; Cant:0
Item:333310344; Precio:23300; Cant:5
Item:333310345; Precio:27176; Cant:10
Item:333310346; Precio:51851; Cant:0
Item:333310347; Precio:24603; Cant:0
Item:303020282; Precio:135785; Cant:4
Item:5050050085008020001; Precio:5510; Cant:1091
Item:5050050085008020002; Precio:11261; Cant:562
Item:111100896; Precio:7875; Cant:1198
Item:303050358; Precio:60719; Cant:0
Item:303050360; Precio:77381; Cant:5
Item:353500534; Precio:17616; Cant:0
Item:353500535; Precio:18490; Cant:0
Item:353500536; Precio:27236; Cant:0
Item:353500537; Precio:27343; Cant:4
Item:353500538; Precio:44065; Cant:7
Item:353500539; Precio:61244; Cant:0
Item:353500540; Precio:18490; Cant:6
Item:353500541; Precio:27236; Cant:10
Item:353500542; Precio:27343; Cant:5
Item:353500543; Precio:41477; Cant:0
Item:353500544; Precio:78576; Cant:10
Item:353500545; Precio:18715; Cant:0
Item:353500546; Precio:19645; Cant:0
Item:353500547; Precio:28935; Cant:0
Item:353500548; Precio:27343; Cant:7
Item:353500549; Precio:44065; Cant:0
Item:353500550; Precio:73960; Cant:3
Item:353500551; Precio:18715; Cant:0
Item:353500552; Precio:18490; Cant:4
Item:353500553; Precio:27236; Cant:0
Item:353500554; Precio:25737; Cant:7
Item:353500555; Precio:41477; Cant:6
Item:353500556; Precio:78576; Cant:9
Item:333300995; Precio:19808; Cant:0
Item:333300996; Precio:25484; Cant:0
Item:333300997; Precio:25484; Cant:0
Item:333300998; Precio:26149; Cant:5
Item:646400093; Precio:188526; Cant:0
Item:323220739; Precio:116564; Cant:0
Item:323211261; Precio:140563; Cant:5
Item:323211262; Precio:72491; Cant:4
Item:323211263; Precio:100428; Cant:0
Item:323220736; Precio:48600; Cant:0
Item:323220737; Precio:48600; Cant:0
Item:323220738; Precio:48600; Cant:0
Item:303050357; Precio:143371; Cant:0
Item:303050361; Precio:11236; Cant:0
Item:303050362; Precio:9168; Cant:0
Item:333301001; Precio:15176; Cant:8
Item:333301004; Precio:19052; Cant:0
Item:333301005; Precio:22928; Cant:14
Item:333301006; Precio:26804; Cant:4
Item:333310352; Precio:9109; Cant:0
Item:333310353; Precio:7094; Cant:0
Item:333310354; Precio:7749; Cant:0
Item:303050365; Precio:140065; Cant:5
Item:646400098; Precio:33585; Cant:0
Item:646400099; Precio:115932; Cant:6
Item:303050366; Precio:540012; Cant:5
Item:626260014; Precio:47490; Cant:0
Item:626280045; Precio:20519; Cant:0
Item:626280046; Precio:20670; Cant:0
Item:626240111; Precio:49815; Cant:0
Item:626240112; Precio:66264; Cant:0
Item:2525225220042; Precio:105027; Cant:0
Item:333310355; Precio:123933; Cant:0
Item:343410307; Precio:14775; Cant:0
Item:111100916; Precio:7637; Cant:248
Item:111100918; Precio:7637; Cant:149
Item:303020316; Precio:227389; Cant:0
Item:323220740; Precio:22986; Cant:6
Item:323211270; Precio:27474; Cant:0
Item:323211276; Precio:28165; Cant:0
Item:323211277; Precio:28165; Cant:0
Item:323211278; Precio:26664; Cant:0
Item:323211282; Precio:19716; Cant:0
Item:323211283; Precio:19716; Cant:0
Item:323211284; Precio:11266; Cant:0
Item:323211285; Precio:13133; Cant:0
Item:323211286; Precio:30982; Cant:0
Item:323211287; Precio:16419; Cant:0
Item:323211288; Precio:16419; Cant:3
Item:323211289; Precio:14083; Cant:0
Item:323211290; Precio:14083; Cant:0
Item:323211294; Precio:19965; Cant:3
Item:353500558; Precio:28238; Cant:5
Item:323211308; Precio:45066; Cant:0
Item:323211309; Precio:27560; Cant:5
Item:323211311; Precio:27560; Cant:0
Item:333310358; Precio:25874; Cant:0
Item:333310359; Precio:22193; Cant:0
Item:333310360; Precio:22193; Cant:0
Item:333310361; Precio:25874; Cant:0
Item:333310362; Precio:26926; Cant:0
Item:323240065; Precio:16641; Cant:0
Item:323240067; Precio:18025; Cant:13
Item:323240069; Precio:21067; Cant:12
Item:323240070; Precio:21067; Cant:11
Item:323240071; Precio:21067; Cant:20
Item:323240073; Precio:22335; Cant:0
Item:323240075; Precio:21968; Cant:15
Item:323220748; Precio:27768; Cant:6
Item:323220749; Precio:32836; Cant:0
Item:323220750; Precio:28165; Cant:0
Item:323220751; Precio:28165; Cant:0
Item:323220755; Precio:25349; Cant:0
Item:323220756; Precio:30306; Cant:0
Item:323220757; Precio:28165; Cant:0
Item:323220758; Precio:16899; Cant:0
Item:323220759; Precio:19702; Cant:0
Item:323220760; Precio:16899; Cant:0
Item:323220761; Precio:17367; Cant:6
Item:323220765; Precio:19716; Cant:0
Item:2323023040037; Precio:150840; Cant:0
Item:111100941; Precio:26288; Cant:11
Item:111100942; Precio:100412; Cant:54
Item:5757457435743000003; Precio:16660; Cant:13
Item:5757457435743000012; Precio:16660; Cant:0
Item:5757457435743000014; Precio:16660; Cant:7
Item:333301021; Precio:18588; Cant:7
Item:333301022; Precio:26574; Cant:12
Item:333301023; Precio:40182; Cant:0
Item:2020620610058; Precio:20870; Cant:240
Item:646400128; Precio:45687; Cant:31
Item:303010052; Precio:26919; Cant:0
Item:303010053; Precio:22298; Cant:3
Item:313100240; Precio:28271; Cant:9
Item:313100243; Precio:6901; Cant:0
Item:323211318; Precio:17121; Cant:14
Item:323211319; Precio:29873; Cant:0
Item:323211320; Precio:39480; Cant:0
Item:323211321; Precio:55217; Cant:0
Item:323211322; Precio:57830; Cant:0
Item:323211323; Precio:91717; Cant:0
Item:323211324; Precio:133793; Cant:4
Item:323211325; Precio:126360; Cant:5
Item:323211326; Precio:16117; Cant:6
Item:323211327; Precio:28485; Cant:0
Item:323211328; Precio:41944; Cant:4
Item:323211329; Precio:55217; Cant:4
Item:323211330; Precio:60127; Cant:3
Item:323211331; Precio:91717; Cant:0
Item:323211332; Precio:144547; Cant:0
Item:323211333; Precio:133793; Cant:3
Item:343410309; Precio:48253; Cant:0
Item:343410310; Precio:75657; Cant:4
Item:343410311; Precio:119723; Cant:13
Item:343410312; Precio:149586; Cant:3
Item:343410313; Precio:13670; Cant:3
Item:343410314; Precio:18183; Cant:12
Item:343410316; Precio:159238; Cant:0
Item:323220775; Precio:55969; Cant:0
Item:323220776; Precio:86142; Cant:3
Item:323220777; Precio:59465; Cant:0
Item:323220778; Precio:68213; Cant:0
Item:323220779; Precio:81082; Cant:0
Item:353520039; Precio:17521; Cant:4
Item:303040079; Precio:290198; Cant:0
Item:303040080; Precio:189827; Cant:0
Item:303040081; Precio:150773; Cant:0
Item:303040082; Precio:261203; Cant:0
Item:303040083; Precio:252899; Cant:0
Item:333301083; Precio:40729; Cant:3
Item:333301085; Precio:25614; Cant:6
Item:333310363; Precio:43800; Cant:11
Item:333310364; Precio:25609; Cant:9
Item:303050371; Precio:92114; Cant:0
Item:353520040; Precio:7826; Cant:0
Item:313140009; Precio:25484; Cant:3
Item:353520047; Precio:58346; Cant:3
Item:353520048; Precio:42601; Cant:26
Item:353520049; Precio:25737; Cant:0
Item:303050372; Precio:82797; Cant:0
Item:303050374; Precio:260286; Cant:0
Item:111100961; Precio:19478; Cant:166
Item:111100962; Precio:167479; Cant:28
Item:111100963; Precio:179688; Cant:14
Item:343410318; Precio:26804; Cant:12
Item:303050375; Precio:8362; Cant:0
Item:333301087; Precio:27515; Cant:0
Item:333301088; Precio:7766; Cant:0
Item:333301091; Precio:19052; Cant:18
Item:333301092; Precio:15679; Cant:0
Item:333301093; Precio:9109; Cant:0
Item:333301094; Precio:26804; Cant:29
Item:333301097; Precio:5387; Cant:0
Item:333310365; Precio:5387; Cant:500
Item:303050376; Precio:51968; Cant:0
Item:303050378; Precio:77987; Cant:5
Item:313100245; Precio:14038; Cant:11
Item:2626026010026; Precio:26319; Cant:0
Item:2626026010027; Precio:20807; Cant:0
Item:2626026010028; Precio:24611; Cant:4
Item:2626026010029; Precio:26580; Cant:0
Item:2626026010030; Precio:26319; Cant:6
Item:2626026010031; Precio:24611; Cant:0
Item:2626026010032; Precio:26319; Cant:0
Item:2626226200034; Precio:191830; Cant:6
Item:2626226200035; Precio:191830; Cant:5
Item:2626026010033; Precio:40983; Cant:0
Item:2626026010034; Precio:40983; Cant:3
Item:5151151105110300020; Precio:17588; Cant:0
